molecule_chembl_id,target_chembl_id,canonical_smiles,standard_value,pIC50,assay_chembl_id,target_family,assay_type,compound_class,toxicity_risk,solubility_level,num_h_donors,num_h_acceptors,tpsa,num_rotatable_bonds,lipinski_compliant
CHEMBL267473,CHEMBL1835,O=C(O)c1ccc(OCCn2ccnc2)cc1,1100.0,5.958607314841775,CHEMBL760420,Thromboxane-A synthase,B,Small Molecule,2,2,1.0,4.0,64.35,5.0,1
CHEMBL443478,CHEMBL4588,O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Oc2ccccc2)cc1,100.0,7.0,CHEMBL717812,Matrix metalloproteinase 8,B,Small Molecule,1,5,2.0,4.0,99.7,5.0,1
CHEMBL294896,CHEMBL4588,O=C(NO)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2ccon2)s1,8.0,8.096910013008056,CHEMBL717812,Matrix metalloproteinase 8,B,Small Molecule,3,3,2.0,7.0,112.74,4.0,1
CHEMBL300829,CHEMBL4588,Nc1ccc2c(c1)C[C@H](C(=O)C(=O)O)N(S(=O)(=O)c1ccc(-c3ccc(F)cc3)cc1)C2,80.0,7.096910013008056,CHEMBL717812,Matrix metalloproteinase 8,B,Small Molecule,3,5,2.0,5.0,117.76999999999998,5.0,1
CHEMBL157831,CHEMBL3396,COC(=O)c1c(Br)c(OC)cc(O)c1CSC[C@H](Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1nc(C)no1,0.1,10.0,CHEMBL687255,DNA topoisomerase II beta,B,Peptide,4,1,2.0,13.0,162.74,11.0,0
CHEMBL157831,CHEMBL2094255,COC(=O)c1c(Br)c(OC)cc(O)c1CSC[C@H](Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1nc(C)no1,60.0,7.221848749616356,CHEMBL662164,DNA topoisomerase II,B,Peptide,2,5,2.0,13.0,162.74,11.0,0
CHEMBL157831,CHEMBL1781,COC(=O)c1c(Br)c(OC)cc(O)c1CSC[C@H](Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1nc(C)no1,240.0,6.619788758288394,CHEMBL663902,DNA topoisomerase I,B,Peptide,5,5,2.0,13.0,162.74,11.0,0
CHEMBL157831,CHEMBL1781,COC(=O)c1c(Br)c(OC)cc(O)c1CSC[C@H](Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1nc(C)no1,240.0,6.619788758288394,CHEMBL663640,DNA topoisomerase I,B,Peptide,1,5,2.0,13.0,162.74,11.0,0
CHEMBL157831,CHEMBL1781,COC(=O)c1c(Br)c(OC)cc(O)c1CSC[C@H](Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1nc(C)no1,120.0,6.920818753952375,CHEMBL664465,DNA topoisomerase I,B,Peptide,1,2,2.0,13.0,162.74,11.0,0
CHEMBL225072,CHEMBL202,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,2300.0,5.638272163982407,CHEMBL668441,Dihydrofolate reductase,B,Small Molecule,1,2,6.0,6.0,191.26,9.0,0
CHEMBL225072,CHEMBL1952,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,5700.0,5.2441251443275085,CHEMBL880227,Thymidylate synthase,B,Small Molecule,4,3,6.0,6.0,191.26,9.0,0
CHEMBL225072,CHEMBL1952,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,5700.0,5.2441251443275085,CHEMBL817509,Thymidylate synthase,B,Small Molecule,1,2,6.0,6.0,191.26,9.0,0
CHEMBL115923,CHEMBL3593,C=CCN(C)CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)c(SC)c1.O=C(O)/C=C/C(=O)O,6.2,8.207608310501746,CHEMBL615201,Lanosterol synthase,B,Peptide,1,5,2.0,6.0,104.14,15.0,0
CHEMBL324034,CHEMBL3593,C=CCN(C)CCCCCCOc1ccc2c(c1)S(=O)(=O)N=C2c1ccc(Br)cc1.O=C(O)/C=C/C(=O)O,7.8,8.10790539730952,CHEMBL615201,Lanosterol synthase,B,Peptide,3,3,2.0,6.0,133.57,13.0,0
CHEMBL115653,CHEMBL333,CN1C(=O)N(C[C@H](C(=O)NO)[C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C,154.0,6.812479279163537,CHEMBL714993,Matrix metalloproteinase-2,B,Small Molecule,3,3,2.0,5.0,110.26000000000002,7.0,1
CHEMBL115653,CHEMBL283,CN1C(=O)N(C[C@H](C(=O)NO)[C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C,527.0,6.278189384787454,CHEMBL874161,Matrix metalloproteinase 3,B,Small Molecule,3,4,2.0,5.0,110.26000000000002,7.0,1
CHEMBL115653,CHEMBL321,CN1C(=O)N(C[C@H](C(=O)NO)[C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C,58.0,7.236572006437063,CHEMBL712901,Matrix metalloproteinase 9,B,Small Molecule,5,4,2.0,5.0,110.26000000000002,7.0,1
CHEMBL115653,CHEMBL280,CN1C(=O)N(C[C@H](C(=O)NO)[C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)C1(C)C,3.4,8.468521082957745,CHEMBL717443,Matrix metalloproteinase 13,B,Small Molecule,3,1,2.0,5.0,110.26000000000002,7.0,1
CHEMBL451487,CHEMBL3568,COc1ccc(-c2cnc3nc(N)nc(N4CCCCC4)c3n2)cc1,60000.0,4.221848749616356,CHEMBL751278,"Nitric-oxide synthase, brain",B,Small Molecule,3,4,1.0,7.0,90.05,3.0,1
CHEMBL98547,CHEMBL3568,Nc1nc(NCC2CCCCC2)c2c(n1)NCC(c1ccc(Cl)cc1)N2,5000.0,5.301029995663981,CHEMBL751278,"Nitric-oxide synthase, brain",B,Small Molecule,5,3,4.0,6.0,87.89,4.0,1
CHEMBL101107,CHEMBL3568,[N-]=[N+]=Nc1ccc(-c2cnc3nc(N)nc(O)c3n2)cc1,46000.0,4.337242168318426,CHEMBL751278,"Nitric-oxide synthase, brain",B,Small Molecule,1,4,2.0,7.0,146.57,2.0,1
CHEMBL102198,CHEMBL3568,CC(C)C(=O)Nc1nc(O)c2c(n1)NCCN2C(=O)CCc1ccc(C(=O)c2ccccc2)cc1,190000.0,3.721246399047171,CHEMBL751278,"Nitric-oxide synthase, brain",B,Small Molecule,1,5,3.0,7.0,124.51999999999998,7.0,1
CHEMBL99612,CHEMBL3568,Nc1nc(O)c2nc(-c3cccs3)cnc2n1,29000.0,4.537602002101044,CHEMBL751278,"Nitric-oxide synthase, brain",B,Small Molecule,3,3,2.0,7.0,97.81,1.0,1
CHEMBL170138,CHEMBL2094127,CO/N=C1/C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,1000.0,6.0,CHEMBL666598,Cyclin-dependent kinase 1/cyclin B,B,Small Molecule,5,2,2.0,4.0,69.97,2.0,1
CHEMBL170138,CHEMBL1907600,CO/N=C1/C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,400.0,6.3979400086720375,CHEMBL663602,Cyclin-dependent kinase 5/CDK5 activator 1,B,Small Molecule,1,3,2.0,4.0,69.97,2.0,1
CHEMBL170138,CHEMBL2095188,CO/N=C1/C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,150.0,6.823908740944319,CHEMBL683003,Glycogen synthase kinase-3,B,Small Molecule,4,4,2.0,4.0,69.97,2.0,1
CHEMBL175053,CHEMBL2094127,C=Cc1ccc2c(C3=Nc4ccccc4C3=O)c(O)[nH]c2c1,4200.0,5.376750709602099,CHEMBL666598,Cyclin-dependent kinase 1/cyclin B,B,Small Molecule,5,1,2.0,3.0,65.44999999999999,2.0,1
CHEMBL175053,CHEMBL1907600,C=Cc1ccc2c(C3=Nc4ccccc4C3=O)c(O)[nH]c2c1,2400.0,5.619788758288394,CHEMBL663602,Cyclin-dependent kinase 5/CDK5 activator 1,B,Small Molecule,5,5,2.0,3.0,65.44999999999999,2.0,1
CHEMBL175053,CHEMBL2095188,C=Cc1ccc2c(C3=Nc4ccccc4C3=O)c(O)[nH]c2c1,240.0,6.619788758288394,CHEMBL683003,Glycogen synthase kinase-3,B,Small Molecule,5,3,2.0,3.0,65.44999999999999,2.0,1
CHEMBL173682,CHEMBL2095188,O=C1C(c2c(O)[nH]c3ccc(Br)cc23)=Nc2ccccc21,55.0,7.259637310505756,CHEMBL683004,Glycogen synthase kinase-3,B,Small Molecule,1,3,2.0,3.0,65.44999999999999,1.0,1
CHEMBL542122,CHEMBL205,CC(C=O)N(Cc1cc2cc(S(N)(=O)=O)sc2s1)C(C)C=O.Cl,2.71,8.567030709125595,CHEMBL656578,Carbonic anhydrase II,B,Small Molecule,2,4,1.0,7.0,97.54,7.0,1
CHEMBL127716,CHEMBL3891,COP(=O)(OC)C(=O)[C@@H](CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1,430.0,6.366531544420414,CHEMBL658527,Calpain 1,B,Small Molecule,4,1,2.0,7.0,120.03,13.0,1
CHEMBL127231,CHEMBL3891,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)N[C@H](CC(C)C)C(=O)O,7.0,8.154901959985743,CHEMBL658527,Calpain 1,B,Small Molecule,4,3,3.0,4.0,104.73,10.0,1
CHEMBL145364,CHEMBL230,CSc1ccccc1OC(C)=O,250000.0,3.6020599913279625,CHEMBL760085,Cyclooxygenase-2,B,Small Molecule,1,2,0.0,3.0,26.3,2.0,1
CHEMBL146441,CHEMBL230,CSc1ccccc1OC(=O)CBr,510000.0,3.292429823902064,CHEMBL760085,Cyclooxygenase-2,B,Small Molecule,3,1,0.0,3.0,26.3,3.0,1
CHEMBL358097,CHEMBL230,CCCSc1ccccc1OC(C)=O,66000.0,4.180456064458132,CHEMBL760085,Cyclooxygenase-2,B,Small Molecule,4,1,0.0,3.0,26.3,4.0,1
CHEMBL144850,CHEMBL230,CCCCCCCCSc1ccccc1OC(C)=O,40000.0,4.3979400086720375,CHEMBL760085,Cyclooxygenase-2,B,Small Molecule,4,4,0.0,3.0,26.3,9.0,0
CHEMBL143962,CHEMBL230,CCCCCCCCCSc1ccccc1OC(C)=O,40000.0,4.3979400086720375,CHEMBL760085,Cyclooxygenase-2,B,Small Molecule,3,4,0.0,3.0,26.3,10.0,0
CHEMBL356794,CHEMBL230,CCCC/C=C/CSc1ccccc1OC(C)=O,11000.0,4.958607314841775,CHEMBL760085,Cyclooxygenase-2,B,Small Molecule,2,5,0.0,3.0,26.3,7.0,1
CHEMBL144920,CHEMBL230,CCCC#CCSc1ccccc1OC(C)=O,3000.0,5.522878745280337,CHEMBL760085,Cyclooxygenase-2,B,Small Molecule,1,4,0.0,3.0,26.3,4.0,1
CHEMBL254328,CHEMBL3522,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,4.0,8.397940008672037,CHEMBL760886,Cytochrome P450 17A1,B,Small Molecule,4,5,1.0,2.0,33.120000000000005,1.0,0
CHEMBL39777,CHEMBL4791,O=C(O)[C@H](CC#Cc1ccccc1F)NC(=O)[C@H](CC#Cc1ccccc1F)NCP(=O)(O)O,28.0,7.552841968657781,CHEMBL679847,Endothelin-converting enzyme 1,B,Small Molecule,2,1,5.0,4.0,135.96,8.0,1
CHEMBL39777,CHEMBL1944,O=C(O)[C@H](CC#Cc1ccccc1F)NC(=O)[C@H](CC#Cc1ccccc1F)NCP(=O)(O)O,6300.0,5.200659450546418,CHEMBL751028,Neprilysin,B,Small Molecule,2,4,5.0,4.0,135.96,8.0,1
CHEMBL290287,CHEMBL4791,COc1ccc(CCNC(=O)[C@H](CC#Cc2ccc(F)cc2F)NCP(=O)(O)O)cc1OC,160.0,6.795880017344075,CHEMBL679847,Endothelin-converting enzyme 1,B,Small Molecule,3,2,4.0,5.0,117.12000000000002,10.0,1
CHEMBL24950,CHEMBL206,Oc1cccc(C2=Cc3cc(O)ccc3C23Cc2ccccc2C3)c1,35.0,7.455931955649724,CHEMBL679322,Estrogen receptor alpha,B,Small Molecule,2,2,2.0,2.0,40.46,1.0,1
CHEMBL24950,CHEMBL242,Oc1cccc(C2=Cc3cc(O)ccc3C23Cc2ccccc2C3)c1,28.0,7.552841968657781,CHEMBL678094,Estrogen receptor beta,B,Small Molecule,4,4,2.0,2.0,40.46,1.0,1
CHEMBL419110,CHEMBL206,CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1,11.0,7.958607314841775,CHEMBL679321,Estrogen receptor alpha,B,Small Molecule,2,5,1.0,5.0,41.93,5.0,0
CHEMBL419110,CHEMBL242,CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1,43.0,7.366531544420414,CHEMBL678093,Estrogen receptor beta,B,Small Molecule,3,5,1.0,5.0,41.93,5.0,0
CHEMBL85090,CHEMBL206,Oc1ccc2c(c1)S[C@H](C1CCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,2.6,8.585026652029182,CHEMBL679321,Estrogen receptor alpha,B,Small Molecule,4,5,1.0,5.0,41.93000000000001,6.0,0
CHEMBL85090,CHEMBL242,Oc1ccc2c(c1)S[C@H](C1CCCCC1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,16.0,7.795880017344075,CHEMBL678093,Estrogen receptor beta,B,Small Molecule,4,2,1.0,5.0,41.93000000000001,6.0,0
CHEMBL367644,CHEMBL244,O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2cccc(N3CCC(O)CC3)c2)cc1,7.0,8.154901959985743,CHEMBL661984,Coagulation factor X,B,Peptide,5,4,3.0,5.0,94.56,6.0,0
CHEMBL44134,CHEMBL2414,CC(C)(C)CCNC(=O)C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCOCC2)C1=O,21000.0,4.6777807052660805,CHEMBL656318,C-C chemokine receptor type 4,B,Peptide,5,1,2.0,6.0,90.98000000000002,11.0,0
CHEMBL43143,CHEMBL2414,Cc1ccc(CNC(=O)C[C@H]2S[C@H](c3ccc(Cl)cc3Cl)N(CC(=O)NCCCN3CCOCC3)C2=O)n1C,2500.0,5.6020599913279625,CHEMBL656318,C-C chemokine receptor type 4,B,Peptide,1,5,2.0,7.0,95.91000000000004,11.0,0
CHEMBL44553,CHEMBL2414,O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCOCC2)C1=O)NCCc1ccc(Cl)c(Cl)c1,13000.0,4.886056647693163,CHEMBL656318,C-C chemokine receptor type 4,B,Peptide,4,2,2.0,6.0,90.98000000000002,12.0,0
CHEMBL543546,CHEMBL220,CC(C)N(CCS/C(=N\O)C(=O)c1ccc(Cl)cc1)C(C)C.Cl,330000.0,3.4814860601221125,CHEMBL644102,Acetylcholinesterase,B,Small Molecule,4,5,1.0,5.0,52.9,7.0,1
CHEMBL1420,CHEMBL220,C[n+]1ccccc1C=NO,340000.0,3.4685210829577446,CHEMBL644102,Acetylcholinesterase,B,Small Molecule,2,2,1.0,2.0,36.47,1.0,1
CHEMBL45162,CHEMBL333,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](CCSCc2ccc(OCc3ccccc3)cc2)C(=O)NO)cc1,49.0,7.309803919971486,CHEMBL710981,Matrix metalloproteinase-2,B,Peptide,4,5,2.0,7.0,105.17,15.0,0
CHEMBL45162,CHEMBL283,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](CCSCc2ccc(OCc3ccccc3)cc2)C(=O)NO)cc1,29.0,7.5376020021010435,CHEMBL710572,Matrix metalloproteinase 3,B,Peptide,4,2,2.0,7.0,105.17,15.0,0
CHEMBL45162,CHEMBL321,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](CCSCc2ccc(OCc3ccccc3)cc2)C(=O)NO)cc1,8.0,8.096910013008056,CHEMBL712040,Matrix metalloproteinase 9,B,Peptide,4,5,2.0,7.0,105.17,15.0,0
CHEMBL61412,CHEMBL216,CCCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,1961.9,5.707323132814884,CHEMBL748282,Muscarinic acetylcholine receptor M1,B,Small Molecule,3,1,1.0,5.0,63.790000000000006,4.0,1
CHEMBL61412,CHEMBL211,CCCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,1905.1,5.720082222976105,CHEMBL747774,Muscarinic acetylcholine receptor M2,B,Small Molecule,2,5,1.0,5.0,63.790000000000006,4.0,1
CHEMBL61412,CHEMBL245,CCCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,1482.3,5.829063891390921,CHEMBL745650,Muscarinic acetylcholine receptor M3,B,Small Molecule,1,4,1.0,5.0,63.790000000000006,4.0,1
CHEMBL61412,CHEMBL1821,CCCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,359.6,6.444180316938809,CHEMBL749766,Muscarinic acetylcholine receptor M4,B,Small Molecule,4,3,1.0,5.0,63.790000000000006,4.0,1
CHEMBL61412,CHEMBL2035,CCCOC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,3807.6,5.419348681851963,CHEMBL748448,Muscarinic acetylcholine receptor M5,B,Small Molecule,3,5,1.0,5.0,63.790000000000006,4.0,1
CHEMBL100672,CHEMBL204,C=CC[C@H]1C(=O)O[C@H]2CCC[C@@H]21,50.0,7.301029995663981,CHEMBL811074,Thrombin,B,Small Molecule,5,1,0.0,2.0,26.3,2.0,1
CHEMBL93803,CHEMBL230,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)CC2)cc1,5000.0,5.301029995663981,CHEMBL763346,Cyclooxygenase-2,B,Small Molecule,2,1,0.0,2.0,34.14,3.0,1
CHEMBL303118,CHEMBL249,COc1ccccc1CN[C@@H]1CCCN[C@@H]1c1ccccc1,0.2,9.69897000433602,CHEMBL814770,Neurokinin 1 receptor,B,Small Molecule,3,1,2.0,3.0,33.29,5.0,1
CHEMBL27409,CHEMBL215,CCc1cccc(N2CCCC(=O)N2)c1,3000.0,5.522878745280337,CHEMBL618403,Arachidonate 5-lipoxygenase,B,Small Molecule,2,1,1.0,2.0,32.34,2.0,1
CHEMBL29939,CHEMBL215,CCc1ccc(N2CCCC(=O)N2)cc1,125000.0,3.903089986991944,CHEMBL618403,Arachidonate 5-lipoxygenase,B,Small Molecule,4,4,1.0,2.0,32.34,2.0,1
CHEMBL1160566,CHEMBL283,CCCCCCC(N[C@@H](CCc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)OC)C(=O)O,400.0,6.3979400086720375,CHEMBL710337,Matrix metalloproteinase 3,B,Peptide,4,4,6.0,7.0,198.23,22.0,0
CHEMBL105516,CHEMBL267,COc1cccc(-c2cn(-c3cccc(C(=O)Nc4ccc(P(=O)(O)O)c(P(=O)(O)O)c4)c3)c3ncnc(N)c23)c1,2500.0,5.6020599913279625,CHEMBL805362,Tyrosine-protein kinase SRC,B,Peptide,1,3,6.0,8.0,210.12,7.0,0
CHEMBL166843,CHEMBL1855,Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2[C@H](C)CNCCCc2cccc3ncccc23)c1,2.4,8.619788758288394,CHEMBL685984,Gonadotropin-releasing hormone receptor,B,Peptide,5,1,2.0,3.0,61.02,10.0,0
CHEMBL321539,CHEMBL274,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(Cn2c(CC)nc3ccccc32)c2ccccc2)CC1,246.0,6.609064892896621,CHEMBL654653,C-C chemokine receptor type 5,B,Peptide,1,2,0.0,5.0,50.6,12.0,0
CHEMBL321539,CHEMBL2413,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(Cn2c(CC)nc3ccccc32)c2ccccc2)CC1,1000.0,6.0,CHEMBL651705,C-C chemokine receptor type 1,B,Peptide,3,4,0.0,5.0,50.6,12.0,0
CHEMBL321539,CHEMBL4015,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(Cn2c(CC)nc3ccccc32)c2ccccc2)CC1,1000.0,6.0,CHEMBL655693,C-C chemokine receptor type 2,B,Peptide,3,2,0.0,5.0,50.6,12.0,0
CHEMBL321539,CHEMBL3473,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(Cn2c(CC)nc3ccccc32)c2ccccc2)CC1,1000.0,6.0,CHEMBL650596,C-C chemokine receptor type 3,B,Peptide,1,3,0.0,5.0,50.6,12.0,0
CHEMBL321539,CHEMBL2414,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(Cn2c(CC)nc3ccccc32)c2ccccc2)CC1,1000.0,6.0,CHEMBL656491,C-C chemokine receptor type 4,B,Peptide,1,1,0.0,5.0,50.6,12.0,0
CHEMBL321539,CHEMBL2107,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(Cn2c(CC)nc3ccccc32)c2ccccc2)CC1,1000.0,6.0,CHEMBL652951,C-X-C chemokine receptor type 4,B,Peptide,2,3,0.0,5.0,50.6,12.0,0
CHEMBL256147,CHEMBL4481,CNC(=N)NCCC[C@H](N)C(=O)O,6600.0,5.180456064458132,CHEMBL700503,"Nitric oxide synthase, inducible",B,Small Molecule,1,3,5.0,3.0,111.23,5.0,1
CHEMBL256147,CHEMBL4803,CNC(=N)NCCC[C@H](N)C(=O)O,3500.0,5.455931955649724,CHEMBL823878,"Nitric-oxide synthase, endothelial",B,Small Molecule,1,2,5.0,3.0,111.23,5.0,1
CHEMBL256147,CHEMBL3568,CNC(=N)NCCC[C@H](N)C(=O)O,4900.0,5.309803919971486,CHEMBL750651,"Nitric-oxide synthase, brain",B,Small Molecule,5,3,5.0,3.0,111.23,5.0,1
